CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,is_attrited,cluster,segment,pca_x,pca_y,activity_score,activity_category,future_churn_candidate,Income_Category_enc,Card_Category_enc,churn_probability,risk_label
789492558,Existing Customer,49,F,2,College,Married,Less than $40K,Blue,40,1,2,1,2096.0,1276,820.0,0.6,4926,82,0.745,0.609,0,4,Deal Hunters,0.0868207165908412,1.546679800398591,0.5232,Moderately Active,0,4,0,7.79555e-07,Loyal
770929383,Existing Customer,41,M,2,Graduate,Single,$60K - $80K,Blue,28,2,1,1,7293.0,993,6300.0,0.507,4828,82,0.64,0.136,0,0,Silent Users,0.7020224546486121,0.0539422088905289,0.5328,Moderately Active,0,2,0,2.167931e-07,Loyal
708890133,Existing Customer,46,F,4,College,Married,Unknown,Blue,35,2,2,2,1438.3,0,1438.3,0.802,4659,74,1.114,0.0,0,0,Silent Users,0.3021645110647297,-0.0278806717292221,0.4399,Inactive,0,5,0,5.164198e-06,Loyal
788595183,Existing Customer,42,M,2,Graduate,Single,$40K - $60K,Blue,36,1,1,3,1438.3,686,752.3,0.68,3499,80,0.86,0.477,0,4,Deal Hunters,-0.0962303563894884,1.1813812269692057,0.5438,Moderately Active,0,1,0,8.462499e-08,Loyal
713167383,Existing Customer,57,F,3,High School,Single,Less than $40K,Blue,46,1,2,2,2298.0,1540,758.0,0.708,5154,81,0.976,0.67,0,4,Deal Hunters,0.0604910127380876,1.6837706146710851,0.5301,Moderately Active,0,4,0,2.1272315e-06,Loyal
717704433,Existing Customer,48,F,4,Unknown,Single,Unknown,Blue,37,1,2,1,3829.0,836,2993.0,0.731,4313,85,0.545,0.218,0,0,Silent Users,0.4327508052743959,0.4682567149259445,0.4825,Moderately Active,0,5,0,5.435722e-06,Loyal
718590183,Existing Customer,58,F,3,Doctorate,Married,Less than $40K,Blue,47,1,3,3,1517.0,920,597.0,0.825,5067,69,0.865,0.606,0,4,Deal Hunters,-0.3182741245080899,1.3803125934228675,0.4363,Inactive,0,4,0,5.4443753e-06,Loyal
719019483,Existing Customer,46,F,2,College,Unknown,Less than $40K,Silver,36,2,3,1,13427.0,1507,11920.0,0.84,4266,63,0.75,0.112,0,1,At-Risk Customers,0.1804208357529334,-0.7859577678782854,0.3617,Inactive,0,4,3,1.6257587e-05,Loyal
710401458,Existing Customer,53,M,3,Unknown,Married,$80K - $120K,Blue,40,2,2,3,16747.0,0,16747.0,0.801,4350,76,0.767,0.0,0,3,Premium Customers,0.818937434380196,-1.0762100744745984,0.4402,Inactive,0,3,0,2.7266751e-05,Loyal
720783558,Existing Customer,58,F,1,Graduate,Married,Unknown,Blue,48,2,3,1,9926.0,2216,7710.0,0.524,4937,73,0.553,0.223,0,1,At-Risk Customers,0.3707653916732379,-0.093882737544693,0.4054,Inactive,0,5,0,0.00044115976,Loyal
772364358,Existing Customer,54,F,2,High School,Unknown,Less than $40K,Blue,44,1,1,1,2691.0,811,1880.0,0.767,4413,80,0.633,0.301,0,0,Silent Users,0.2720024951965581,0.7222890513960532,0.5389,Moderately Active,0,4,0,3.860569e-06,Loyal
719868183,Attrited Customer,42,F,3,High School,Married,$40K - $60K,Blue,30,5,3,2,1456.0,0,1456.0,0.694,2843,42,0.5,0.0,1,1,At-Risk Customers,-0.9830541585006368,-0.6109981698478709,0.2819,Inactive,0,1,0,0.9999342,High Risk
709388058,Existing Customer,43,F,4,Graduate,Single,Less than $40K,Blue,34,2,3,2,2005.0,1263,742.0,0.657,4906,80,0.818,0.63,0,4,Deal Hunters,-0.0550118466336693,1.5434402711083173,0.462,Moderately Active,0,4,0,3.6224112e-06,Loyal
717004533,Existing Customer,35,F,3,High School,Married,Less than $40K,Blue,36,2,3,0,4790.0,1189,3601.0,0.698,4544,81,0.929,0.248,0,1,At-Risk Customers,0.3143161928202724,0.4038948945357412,0.421,Inactive,0,4,0,5.6748695e-06,Loyal
714969183,Existing Customer,46,F,2,Unknown,Married,Less than $40K,Blue,36,2,3,1,3123.0,1639,1484.0,0.788,4117,76,1.111,0.525,0,4,Deal Hunters,-0.1922839346288019,1.1035982680002698,0.4312,Inactive,0,4,0,5.6213344e-06,Loyal
720837708,Existing Customer,42,F,3,College,Unknown,Less than $40K,Blue,28,1,2,3,5471.0,2517,2954.0,0.493,5103,94,0.679,0.46,0,4,Deal Hunters,0.6859891930491304,1.1215725176043667,0.5386,Moderately Active,0,4,0,0.00012181595,Loyal
759947433,Existing Customer,53,M,3,Graduate,Married,$120K +,Blue,46,1,2,2,13670.0,0,13670.0,0.819,4812,81,0.653,0.0,0,0,Silent Users,0.9397450458109404,-0.7667554196850888,0.4583,Moderately Active,0,0,0,0.0005390797,Loyal
767404083,Attrited Customer,52,M,2,Graduate,Single,$60K - $80K,Blue,45,2,3,3,3460.0,0,3460.0,0.466,2355,47,0.621,0.0,1,1,At-Risk Customers,-0.8746288976883598,-0.713359620000368,0.2867,Inactive,0,2,0,0.997693,High Risk
781926633,Existing Customer,48,M,2,Uneducated,Married,$40K - $60K,Blue,42,1,3,3,3202.0,2517,685.0,0.597,4675,88,0.692,0.786,0,4,Deal Hunters,0.027610166641787,1.9366973707858903,0.493,Moderately Active,0,1,0,3.0816536e-05,Loyal
772127508,Attrited Customer,31,F,1,Uneducated,Married,Less than $40K,Blue,20,6,2,2,1438.3,0,1438.3,0.706,2614,49,0.531,0.0,1,0,Silent Users,-0.7756707012747914,-0.4974539245814408,0.3533,Inactive,0,4,0,0.97139883,High Risk
720518283,Existing Customer,50,M,2,Post-Graduate,Single,$60K - $80K,Blue,36,1,3,2,2296.0,1371,925.0,0.604,5483,77,0.791,0.597,0,4,Deal Hunters,0.0140669978712965,1.4393369442212165,0.4597,Moderately Active,0,2,0,5.5682567e-06,Loyal
715380483,Existing Customer,54,F,5,Unknown,Single,Less than $40K,Blue,49,2,3,2,1476.0,0,1476.0,0.699,4462,75,0.786,0.0,0,1,At-Risk Customers,0.2288505525737117,-0.0625620374972729,0.3811,Inactive,0,4,0,5.595761e-05,Loyal
789296133,Existing Customer,35,F,3,Doctorate,Single,Unknown,Blue,24,1,1,3,12287.0,770,11517.0,0.612,4601,65,0.757,0.063,0,0,Silent Users,0.4282997553796185,-0.7133744958849139,0.4828,Moderately Active,0,5,0,0.0009309225,Loyal
711029358,Existing Customer,41,F,4,Unknown,Single,Less than $40K,Blue,36,2,3,2,2470.0,1566,904.0,0.811,5011,61,0.743,0.634,0,4,Deal Hunters,-0.5367687827784651,1.271863287607122,0.4197,Inactive,0,4,0,0.00018317506,Loyal
712615008,Existing Customer,46,M,2,Graduate,Unknown,$120K +,Blue,34,1,3,2,24431.0,892,23539.0,0.417,3457,66,0.571,0.037,0,3,Premium Customers,0.5417413746051546,-1.7405594967834512,0.3499,Inactive,0,0,0,0.00012628682,Loyal
816826008,Existing Customer,41,M,4,Unknown,Married,Less than $40K,Blue,36,1,1,2,1950.0,998,952.0,0.619,4630,84,0.714,0.512,0,4,Deal Hunters,0.2219445321212286,1.3592400927950483,0.5723,Moderately Active,0,4,0,6.47753e-08,Loyal
715488483,Existing Customer,49,F,4,Graduate,Married,Less than $40K,Blue,36,1,3,1,6615.0,0,6615.0,0.619,4575,75,0.786,0.0,0,1,At-Risk Customers,0.426564518053591,-0.4094820219127478,0.3827,Inactive,0,4,0,0.00011942547,Loyal
717759783,Existing Customer,47,F,4,Unknown,Single,Unknown,Blue,34,1,3,2,5756.0,860,4896.0,0.708,5298,72,0.714,0.149,0,1,At-Risk Customers,0.3334529338860717,0.0218537545801816,0.4007,Inactive,0,5,0,0.022568507,Loyal
796083783,Attrited Customer,55,F,2,College,Single,Unknown,Blue,49,1,0,6,1438.3,0,1438.3,0.608,2278,57,0.727,0.0,1,0,Silent Users,-0.4984004569415694,-0.3457869793806799,0.4839,Moderately Active,0,5,0,0.99831104,High Risk
709925733,Existing Customer,32,F,0,Unknown,Single,Less than $40K,Blue,22,1,3,2,1438.3,713,725.3,0.806,5099,80,0.951,0.496,0,4,Deal Hunters,0.0749404593023217,1.2661205470817052,0.4513,Moderately Active,0,4,0,5.595062e-07,Loyal
715309083,Existing Customer,50,F,2,Graduate,Married,Less than $40K,Blue,36,2,3,2,1912.0,0,1912.0,0.728,4851,87,0.642,0.0,0,1,At-Risk Customers,0.6450893638642304,0.0943715361658411,0.4144,Inactive,0,4,0,2.7542415e-05,Loyal
778441533,Attrited Customer,45,F,4,High School,Single,Unknown,Blue,26,6,2,2,4549.0,1631,2918.0,0.779,2240,34,0.478,0.359,1,0,Silent Users,-1.4478840223669789,-0.0572053150495669,0.3491,Inactive,0,5,0,0.9977367,High Risk
715891533,Existing Customer,45,F,4,Graduate,Unknown,Less than $40K,Blue,33,1,2,1,1979.0,1305,674.0,0.702,5458,84,0.75,0.659,0,4,Deal Hunters,0.199559724174604,1.7389081548277046,0.5402,Moderately Active,0,4,0,6.525924e-07,Loyal
788848458,Existing Customer,40,F,5,Unknown,Married,$40K - $60K,Blue,24,1,1,2,2803.0,1747,1056.0,0.954,5089,71,1.029,0.623,0,4,Deal Hunters,-0.1037148391136014,1.427371682712747,0.5596,Moderately Active,0,1,0,9.351935e-06,Loyal
708399858,Existing Customer,45,F,3,High School,Married,Less than $40K,Blue,35,2,2,1,2548.0,2250,298.0,0.581,4747,77,0.791,0.883,0,4,Deal Hunters,-0.296326355453437,2.1090252971553647,0.5365,Moderately Active,0,4,0,5.646727e-06,Loyal
711944733,Existing Customer,45,F,2,High School,Married,Less than $40K,Blue,36,1,2,2,1457.0,828,629.0,0.852,5401,93,0.661,0.568,0,4,Deal Hunters,0.4901919760301351,1.669176869700964,0.5512,Moderately Active,0,4,0,3.272273e-07,Loyal
712683633,Attrited Customer,32,F,0,Unknown,Married,Less than $40K,Blue,36,5,3,3,1438.3,0,1438.3,0.569,2464,37,0.321,0.0,1,1,At-Risk Customers,-1.1933525677518375,-0.701748383793816,0.265,Inactive,0,4,0,0.9987029,High Risk
785487783,Existing Customer,59,F,1,Graduate,Single,$40K - $60K,Blue,53,2,2,0,1980.0,1409,571.0,0.743,5350,96,0.714,0.712,0,4,Deal Hunters,0.4595199259543814,2.0237004610438483,0.5719,Moderately Active,0,1,0,1.6347416e-07,Loyal
718951683,Existing Customer,48,F,2,Graduate,Married,Less than $40K,Blue,35,2,3,1,2216.0,1262,954.0,0.497,4763,83,0.66,0.569,0,4,Deal Hunters,0.0562678343126964,1.4103520805139618,0.4609,Moderately Active,0,4,0,7.0459515e-07,Loyal
718329183,Existing Customer,57,F,3,Graduate,Divorced,$40K - $60K,Blue,47,1,3,2,4262.0,2517,1745.0,0.682,3943,75,0.744,0.591,0,4,Deal Hunters,-0.2694632408934339,1.162317453849988,0.4331,Inactive,0,1,0,0.0007365012,Loyal
788960658,Existing Customer,42,F,2,Uneducated,Married,Less than $40K,Blue,28,1,2,3,2573.0,1742,831.0,0.693,4649,88,0.76,0.677,0,4,Deal Hunters,0.1548820126124461,1.743635210421104,0.5401,Moderately Active,0,4,0,5.5454996e-07,Loyal
713120433,Existing Customer,55,F,2,High School,Married,$40K - $60K,Blue,42,2,2,3,5431.0,2007,3424.0,0.661,4569,82,0.608,0.37,0,4,Deal Hunters,0.3298009737961635,0.7070463136830968,0.4943,Moderately Active,0,1,0,7.969289e-06,Loyal
720980958,Existing Customer,43,F,5,Uneducated,Married,Less than $40K,Blue,30,1,3,2,3092.0,909,2183.0,0.832,4797,87,0.851,0.294,0,1,At-Risk Customers,0.4301359628168329,0.7311309359156064,0.4431,Inactive,0,4,0,8.726592e-05,Loyal
709606158,Existing Customer,37,F,2,Graduate,Married,Less than $40K,Blue,31,1,3,3,2984.0,0,2984.0,0.77,4878,86,0.87,0.0,0,1,At-Risk Customers,0.6599052560908656,0.008744513672686,0.4125,Inactive,0,4,0,0.00014491433,Loyal
714168183,Existing Customer,48,F,2,Uneducated,Married,Unknown,Blue,38,1,3,3,2186.0,1017,1169.0,0.617,4629,77,0.791,0.465,0,4,Deal Hunters,-0.0470227379623396,1.0675874071976454,0.4347,Inactive,0,5,0,2.6935575e-06,Loyal
712524858,Existing Customer,34,M,1,Graduate,Single,Less than $40K,Blue,28,1,6,3,2669.0,1649,1020.0,0.63,4314,74,0.609,0.618,0,1,At-Risk Customers,-0.4902256023522496,1.2505710227956488,0.2636,Inactive,0,4,0,2.2799249e-07,Loyal
815072283,Existing Customer,50,F,3,Graduate,Married,Less than $40K,Blue,45,1,3,1,1789.0,1156,633.0,0.748,5110,75,0.63,0.646,0,4,Deal Hunters,-0.1712628547473358,1.54341494297626,0.4548,Moderately Active,0,4,0,7.0469594e-07,Loyal
715980258,Existing Customer,36,F,1,Doctorate,Single,Less than $40K,Blue,25,1,2,3,2835.0,2511,324.0,0.731,4811,77,0.925,0.886,0,4,Deal Hunters,-0.2764870516101327,2.1007528664234028,0.5377,Moderately Active,0,4,0,0.0010552353,Loyal
788715483,Existing Customer,44,F,5,Graduate,Single,Less than $40K,Blue,28,2,2,2,1558.0,879,679.0,0.874,4805,86,0.792,0.564,0,4,Deal Hunters,0.190597100870367,1.5193999266064238,0.5263,Moderately Active,0,4,0,8.9605817e-07,Loyal
809276808,Existing Customer,47,M,4,Graduate,Single,$80K - $120K,Blue,42,1,1,3,7299.0,0,7299.0,0.806,4678,83,0.729,0.0,0,0,Silent Users,0.8131534564083301,-0.2765127697572748,0.5194,Moderately Active,0,3,0,7.5237767e-06,Loyal
708885558,Attrited Customer,56,F,1,High School,Single,Less than $40K,Blue,48,1,5,2,3556.0,0,3556.0,0.596,2220,45,0.731,0.0,1,1,At-Risk Customers,-1.0782401167268525,-0.8212818122996237,0.1635,High Risk,0,4,0,0.9996132,High Risk
789373683,Existing Customer,45,F,3,Graduate,Married,Less than $40K,Blue,35,1,2,2,1438.3,834,604.3,0.635,4976,70,0.842,0.58,0,4,Deal Hunters,-0.226908552298239,1.362302438591502,0.493,Moderately Active,0,4,0,1.6329948e-06,Loyal
714216858,Existing Customer,35,F,2,Unknown,Single,Unknown,Blue,36,2,1,2,1507.0,0,1507.0,0.81,4679,85,0.771,0.0,0,0,Silent Users,0.6696437148937138,0.1497713059611013,0.5241,Moderately Active,0,5,0,4.126287e-06,Loyal
719150658,Attrited Customer,51,F,2,Graduate,Married,Unknown,Blue,34,2,3,2,7551.0,0,7551.0,0.894,2977,46,0.394,0.0,1,1,At-Risk Customers,-0.6401696409837323,-0.9685309738130684,0.293,Inactive,0,5,0,0.99821246,High Risk
712302783,Existing Customer,38,F,2,Uneducated,Single,Less than $40K,Blue,25,2,3,1,2468.0,872,1596.0,0.991,4426,76,1.111,0.353,0,1,At-Risk Customers,-0.0110102933204485,0.7466154084522285,0.4183,Inactive,0,4,0,8.993045e-06,Loyal
799717458,Existing Customer,42,F,3,Unknown,Married,Less than $40K,Blue,36,2,3,3,2515.0,1453,1062.0,0.649,4025,74,0.805,0.578,0,4,Deal Hunters,-0.3293797427401064,1.2426680386108766,0.4306,Inactive,0,4,0,6.500993e-06,Loyal
716354883,Attrited Customer,59,F,0,Graduate,Unknown,Unknown,Blue,49,2,3,2,9076.0,0,9076.0,0.899,3048,53,0.656,0.0,1,1,At-Risk Customers,-0.3844726016782518,-0.9746816316097128,0.3103,Inactive,0,5,0,0.62431735,Medium Risk
719601708,Existing Customer,45,M,3,College,Single,$60K - $80K,Blue,35,1,1,2,10699.0,1099,9600.0,0.661,5052,61,0.694,0.103,0,0,Silent Users,0.3206507026520298,-0.5304287611809133,0.4838,Moderately Active,0,2,0,5.0274437e-05,Loyal
720150858,Attrited Customer,34,M,2,High School,Married,$80K - $120K,Blue,25,6,2,0,1439.0,0,1439.0,0.89,2932,44,0.913,0.0,1,0,Silent Users,-0.8488814814623404,-0.5442991575732431,0.3461,Inactive,0,3,0,0.9987645,High Risk
824915208,Existing Customer,44,F,3,Doctorate,Married,Unknown,Blue,40,2,1,1,7212.0,1008,6204.0,0.727,5169,82,0.745,0.14,0,0,Silent Users,0.7626866881972226,0.0914439986555895,0.5379,Moderately Active,0,5,0,1.832696e-06,Loyal
798777708,Existing Customer,54,F,4,High School,Single,$40K - $60K,Blue,48,2,4,1,3089.0,1177,1912.0,1.01,5237,75,0.829,0.381,0,1,At-Risk Customers,0.0554508487599831,0.7788163513297132,0.3717,Inactive,0,1,0,0.010064148,Loyal
805229133,Existing Customer,46,M,3,Unknown,Unknown,$80K - $120K,Blue,41,1,2,2,11250.0,0,11250.0,0.482,4514,70,0.591,0.0,0,0,Silent Users,0.5006309588229909,-0.7675479059162358,0.4286,Inactive,0,3,0,1.4948028e-05,Loyal
716365233,Existing Customer,53,F,1,College,Married,Less than $40K,Blue,36,1,3,3,1665.0,964,701.0,1.049,4881,75,0.923,0.579,0,4,Deal Hunters,-0.1645685040337189,1.3726746886291108,0.4449,Inactive,0,4,0,5.377561e-06,Loyal
796544133,Existing Customer,54,M,1,College,Single,$120K +,Blue,48,1,3,1,2456.0,1654,802.0,0.565,4468,84,0.75,0.673,0,4,Deal Hunters,-0.0527489053011542,1.6434300758057976,0.4695,Moderately Active,0,0,0,1.5307057e-07,Loyal
778143183,Existing Customer,47,M,1,Graduate,Married,$60K - $80K,Blue,40,2,2,3,11773.0,0,11773.0,0.754,5098,58,1.071,0.0,0,0,Silent Users,0.3076538469990962,-0.9275264566945776,0.4088,Inactive,0,2,0,0.08831645,Loyal
717011958,Existing Customer,43,F,4,Graduate,Single,$40K - $60K,Blue,23,2,1,1,1438.3,0,1438.3,0.728,4494,82,0.708,0.0,0,0,Silent Users,0.54978126434149,0.1020727624562532,0.5145,Moderately Active,0,1,0,2.1396977e-06,Loyal
778264008,Existing Customer,41,F,3,College,Single,$40K - $60K,Blue,32,2,1,2,3104.0,1954,1150.0,0.473,4699,77,0.925,0.63,0,4,Deal Hunters,-0.0130192914909889,1.4794159304030958,0.5688,Moderately Active,0,1,0,1.4015104e-06,Loyal
789507408,Existing Customer,48,F,3,College,Unknown,Unknown,Blue,40,2,6,1,2337.0,0,2337.0,0.586,5203,90,0.765,0.0,0,1,At-Risk Customers,0.6204254833465779,0.0299442891959594,0.2513,Inactive,0,5,0,2.5732206e-05,Loyal
788842008,Existing Customer,50,F,3,Uneducated,Married,Less than $40K,Blue,34,2,2,2,4060.0,2336,1724.0,0.943,5173,87,0.706,0.575,0,4,Deal Hunters,0.3660764534705162,1.4112615302994518,0.5348,Moderately Active,0,4,0,0.00015527259,Loyal
714742758,Existing Customer,42,F,4,Uneducated,Single,Less than $40K,Blue,24,2,2,2,3428.0,2209,1219.0,0.671,4751,87,0.642,0.644,0,4,Deal Hunters,0.2044332250710794,1.5968314973437563,0.5359,Moderately Active,0,4,0,3.0737847e-05,Loyal
717742908,Existing Customer,44,M,3,Unknown,Married,$40K - $60K,Blue,36,1,1,1,12967.0,2517,10450.0,0.787,4520,74,0.762,0.194,0,0,Silent Users,0.5705302085597878,-0.3226367912158298,0.5157,Moderately Active,0,1,0,2.9126908e-05,Loyal
712874433,Existing Customer,45,M,3,Unknown,Single,Less than $40K,Blue,36,2,1,0,2326.0,642,1684.0,0.814,5413,90,0.765,0.276,0,0,Silent Users,0.7471049983494119,0.8857138048413329,0.5735,Moderately Active,0,4,0,6.5849406e-07,Loyal
711092658,Attrited Customer,39,F,3,Graduate,Married,Unknown,Blue,26,2,2,3,4376.0,855,3521.0,0.839,2862,52,0.733,0.195,1,0,Silent Users,-0.7077462025339323,-0.1648274839925169,0.3832,Inactive,0,5,0,0.99081343,High Risk
720299283,Existing Customer,46,M,3,Uneducated,Married,$60K - $80K,Blue,33,2,2,1,12745.0,0,12745.0,0.538,4380,80,0.739,0.0,0,0,Silent Users,0.7964636870175293,-0.7444727209541758,0.45,Moderately Active,0,2,0,5.792593e-06,Loyal
719237058,Existing Customer,39,M,2,Doctorate,Single,$60K - $80K,Blue,36,2,2,1,1790.0,891,899.0,0.45,4498,96,0.574,0.498,0,4,Deal Hunters,0.4643379005723964,1.456332710128564,0.5387,Moderately Active,0,2,0,9.598362e-08,Loyal
719671383,Existing Customer,40,F,3,Uneducated,Unknown,Less than $40K,Blue,30,2,3,2,2969.0,0,2969.0,0.74,4109,70,1.0,0.0,0,1,At-Risk Customers,0.0752604512533534,-0.2557633498516277,0.3646,Inactive,0,4,0,0.0011917918,Loyal
788290383,Existing Customer,43,M,3,Doctorate,Single,$40K - $60K,Blue,35,2,6,3,4970.0,1588,3382.0,0.669,4436,83,0.804,0.32,0,1,At-Risk Customers,0.1041970431604046,0.48977982884344,0.2564,Inactive,0,1,0,4.967825e-06,Loyal
779701983,Existing Customer,49,F,3,Graduate,Single,$40K - $60K,Blue,32,1,3,3,5400.0,1426,3974.0,0.595,4643,80,0.702,0.264,0,1,At-Risk Customers,0.3141255312823317,0.3940517610468321,0.4217,Inactive,0,1,0,7.251567e-05,Loyal
779247483,Attrited Customer,46,F,1,Uneducated,Unknown,Unknown,Blue,28,5,2,6,2069.0,0,2069.0,0.656,2754,55,0.667,0.0,1,0,Silent Users,-0.5641200785758375,-0.4509677470491896,0.3692,Inactive,0,5,0,0.99999714,High Risk
767093133,Existing Customer,52,F,2,Unknown,Married,Unknown,Blue,45,2,2,1,3192.0,0,3192.0,0.646,4191,80,0.739,0.0,0,0,Silent Users,0.4330516321737835,-0.0982107363609276,0.4473,Inactive,0,5,0,6.0774666e-05,Loyal
717979008,Existing Customer,48,F,3,Unknown,Single,Less than $40K,Blue,37,2,2,1,2105.0,1072,1033.0,0.514,4833,81,1.077,0.509,0,4,Deal Hunters,0.1250533162647725,1.2811086081462717,0.5095,Moderately Active,0,4,0,6.1116367e-07,Loyal
712132383,Existing Customer,44,M,4,College,Single,$80K - $120K,Blue,34,2,2,3,1876.0,861,1015.0,0.839,5056,82,0.547,0.459,0,4,Deal Hunters,0.2296019973459434,1.2021073937845332,0.51,Moderately Active,0,3,0,1.4761579e-06,Loyal
772306383,Attrited Customer,57,F,3,Unknown,Unknown,Less than $40K,Blue,43,5,3,2,1462.0,0,1462.0,0.602,2299,42,0.312,0.0,1,1,At-Risk Customers,-1.0893536817070235,-0.6466690031105805,0.2743,Inactive,0,4,0,0.9997267,High Risk
714469008,Existing Customer,40,F,2,Unknown,Single,$40K - $60K,Blue,29,1,3,3,2351.0,1337,1014.0,0.613,5115,84,0.787,0.569,0,4,Deal Hunters,0.1568938220857359,1.437341095132686,0.4681,Moderately Active,0,1,0,3.5975274e-06,Loyal
812446158,Existing Customer,54,F,3,Uneducated,Single,Less than $40K,Blue,49,2,2,2,1719.0,0,1719.0,0.579,4869,65,0.512,0.0,0,0,Silent Users,0.1089822765527495,-0.154952105805545,0.4219,Inactive,0,4,0,0.0025134438,Loyal
779401233,Existing Customer,47,F,4,Uneducated,Single,$40K - $60K,Blue,36,1,1,0,1438.3,0,1438.3,0.61,5216,78,0.66,0.0,0,0,Silent Users,0.5827404169343827,0.0949408489330448,0.5153,Moderately Active,0,1,0,1.5924671e-06,Loyal
784994883,Existing Customer,26,F,0,Unknown,Married,Less than $40K,Blue,20,2,2,2,2516.0,2378,138.0,1.033,4746,75,0.875,0.945,0,4,Deal Hunters,-0.4034160308219444,2.2363775903441083,0.538,Moderately Active,0,4,0,5.634749e-05,Loyal
721080183,Existing Customer,33,F,1,Graduate,Single,$40K - $60K,Blue,20,2,2,3,4883.0,0,4883.0,0.724,4613,82,1.0,0.0,0,0,Silent Users,0.6276466605784166,-0.1604623876761327,0.4578,Moderately Active,0,1,0,0.000536005,Loyal
712572858,Existing Customer,38,M,3,High School,Single,$80K - $120K,Blue,29,2,1,3,3413.0,1801,1612.0,0.88,3831,45,0.667,0.528,0,4,Deal Hunters,-0.9546571339743226,0.7201047290806625,0.4721,Moderately Active,0,3,0,0.00013829482,Loyal
719759733,Attrited Customer,59,F,0,Unknown,Single,$40K - $60K,Blue,52,2,4,3,1852.0,0,1852.0,0.902,2851,49,0.75,0.0,1,1,At-Risk Customers,-0.8413992078172842,-0.5762034489073065,0.2399,High Risk,0,1,0,0.9997514,High Risk
780371433,Existing Customer,35,F,2,Graduate,Married,Unknown,Blue,25,2,3,3,3339.0,2014,1325.0,0.688,4725,83,0.694,0.603,0,4,Deal Hunters,0.0589005361960531,1.4139284410820498,0.4638,Moderately Active,0,5,0,3.4448174e-05,Loyal
822170733,Attrited Customer,45,F,4,College,Single,Less than $40K,Blue,41,6,3,2,3785.0,2517,1268.0,0.574,2401,54,0.742,0.665,1,4,Deal Hunters,-1.2183160083239133,0.9937775407873516,0.3702,Inactive,0,4,0,0.9965467,High Risk
708224133,Existing Customer,61,M,0,Uneducated,Single,$40K - $60K,Blue,49,1,2,3,2228.0,1480,748.0,0.533,4431,71,0.651,0.664,0,4,Deal Hunters,-0.3494418404484465,1.4921971174144626,0.4962,Moderately Active,0,1,0,3.627079e-05,Loyal
719299533,Attrited Customer,55,F,1,Unknown,Unknown,Less than $40K,Blue,36,2,3,2,3626.0,795,2831.0,0.896,2954,42,0.556,0.219,1,1,At-Risk Customers,-1.0694537741064605,-0.215869510862826,0.3053,Inactive,0,4,0,0.99888736,High Risk
780633483,Existing Customer,58,F,0,Graduate,Married,$40K - $60K,Blue,47,2,2,1,2194.0,1302,892.0,0.814,4962,81,0.841,0.593,0,4,Deal Hunters,0.083435726897468,1.489505524300818,0.5197,Moderately Active,0,1,0,9.145055e-07,Loyal
771356508,Existing Customer,41,F,5,Graduate,Married,Less than $40K,Blue,28,2,3,1,2665.0,1936,729.0,0.757,4500,71,0.972,0.726,0,4,Deal Hunters,-0.4357367589895589,1.585923443738296,0.445,Inactive,0,4,0,5.5847213e-06,Loyal
823629333,Existing Customer,42,M,4,Uneducated,Married,$40K - $60K,Blue,38,1,4,1,2444.0,0,2444.0,0.788,4220,50,1.174,0.0,0,1,At-Risk Customers,-0.5260496589762804,-0.514803654730921,0.2613,Inactive,0,1,0,0.044833373,Loyal
712961658,Existing Customer,45,F,4,Uneducated,Married,Less than $40K,Blue,32,1,1,1,3335.0,2238,1097.0,0.644,5321,78,0.95,0.671,0,4,Deal Hunters,0.1096227506772145,1.6179176454940962,0.5839,Moderately Active,0,4,0,1.0981477e-05,Loyal
710464683,Existing Customer,45,F,3,Post-Graduate,Married,Less than $40K,Blue,32,2,3,2,2726.0,2127,599.0,0.814,5578,89,0.854,0.78,0,4,Deal Hunters,0.2202282061403318,2.026788483348232,0.5073,Moderately Active,0,4,0,8.093089e-06,Loyal
716688183,Attrited Customer,51,F,1,High School,Married,Less than $40K,Blue,43,4,3,3,1665.0,1521,144.0,0.874,2878,45,0.452,0.914,1,4,Deal Hunters,-1.6484984364162405,1.6606472452514425,0.3808,Inactive,0,4,0,0.9997259,High Risk
789082758,Existing Customer,40,F,2,High School,Married,Less than $40K,Blue,28,1,3,3,2734.0,1661,1073.0,0.726,4981,90,0.698,0.608,0,4,Deal Hunters,0.2738769537956653,1.5788659628270525,0.4841,Moderately Active,0,4,0,5.656909e-06,Loyal
709140858,Existing Customer,57,F,2,College,Single,Less than $40K,Blue,47,1,3,1,1727.0,996,731.0,0.767,5112,82,0.673,0.577,0,4,Deal Hunters,0.0741298316727149,1.472833078455318,0.4642,Moderately Active,0,4,0,3.2365008e-07,Loyal
822127008,Existing Customer,50,F,1,Post-Graduate,Married,Unknown,Blue,46,2,2,1,19349.0,615,18734.0,0.708,4351,79,0.717,0.032,0,3,Premium Customers,0.9627007969981616,-1.136521804218575,0.4504,Moderately Active,0,5,0,2.7604829e-06,Loyal
